"","Id","When","FarmCashReceiptType","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"711",40035,"4/1/2015 12:00:00 AM","Total receipts from livestock and livestock products",1729283000,372587000,6281551000,587690000,70346000,30563000,121068000,1519148000,40956000,1302967000,506943000,"5/26/2020 8:59:29 AM"
"712",40036,"4/1/2015 12:00:00 AM","Total receipts from direct payments",54400000,3665000,333483000,56005000,725000,32000,3014000,94924000,971000,26603000,93144000,"5/26/2020 8:59:29 AM"
"713",40037,"7/1/2015 12:00:00 AM","Total crops receipts",1475366000,527759000,7881368000,716004000,83142000,5951000,71004000,1596961000,75949000,761709000,2567524000,"5/26/2020 8:59:29 AM"
"714",40038,"7/1/2015 12:00:00 AM","Total farm cash receipts",3587019000,898254000,14921056000,1386292000,148187000,30969000,145327000,3216821000,118079000,2118100000,3272009000,"5/26/2020 8:59:29 AM"
"715",40039,"7/1/2015 12:00:00 AM","Total receipts from livestock and livestock products",1842040000,365675000,6467995000,584091000,63414000,24889000,72472000,1556551000,36825000,1322007000,600032000,"5/26/2020 8:59:29 AM"
"716",40040,"7/1/2015 12:00:00 AM","Total receipts from direct payments",269613000,4820000,571693000,86198000,1631000,129000,1851000,63309000,5305000,34384000,104453000,"5/26/2020 8:59:29 AM"
"717",40041,"10/1/2015 12:00:00 AM","Total crops receipts",1457638000,429755000,9108691000,747358000,79355000,5318000,72330000,2242320000,73931000,789332000,3211355000,"5/26/2020 8:59:29 AM"
"718",40042,"10/1/2015 12:00:00 AM","Total farm cash receipts",3174771000,858107000,16255948000,1391037000,150309000,30052000,150422000,3889897000,116740000,2219036000,4275575000,"5/26/2020 8:59:29 AM"
"719",40043,"10/1/2015 12:00:00 AM","Total receipts from livestock and livestock products",1553487000,418581000,6502184000,574353000,67978000,24737000,75716000,1558471000,34810000,1355048000,839003000,"5/26/2020 8:59:29 AM"
"720",40044,"10/1/2015 12:00:00 AM","Total receipts from direct payments",163646000,9772000,645073000,69326000,2976000,-3000,2376000,89106000,8000000,74657000,225217000,"5/26/2020 8:59:29 AM"
"721",40045,"1/1/2016 12:00:00 AM","Total crops receipts",2205043000,253942000,9317258000,1156524000,59981000,2018000,19906000,1023006000,82025000,466697000,4048117000,"5/26/2020 8:59:29 AM"
"722",40046,"1/1/2016 12:00:00 AM","Total farm cash receipts",3968731000,622938000,15954632000,1725108000,135089000,30753000,126013000,2667922000,127513000,1814778000,4735787000,"5/26/2020 8:59:29 AM"
"723",40047,"1/1/2016 12:00:00 AM","Total receipts from livestock and livestock products",1575250000,363937000,6157767000,520367000,73148000,28072000,100917000,1571011000,37101000,1310861000,577103000,"5/26/2020 8:59:29 AM"
"724",40048,"1/1/2016 12:00:00 AM","Total receipts from direct payments",188438000,5059000,479606000,48217000,1960000,663000,5190000,73905000,8388000,37220000,110566000,"5/26/2020 8:59:29 AM"
"725",40049,"4/1/2016 12:00:00 AM","Total crops receipts",1552699000,406185000,7613555000,672427000,85591000,4529000,25859000,1797355000,80885000,986261000,2001764000,"5/26/2020 8:59:29 AM"
"726",40050,"4/1/2016 12:00:00 AM","Total farm cash receipts",3127127000,766920000,13900797000,1251533000,160904000,36499000,146321000,3386758000,121301000,2412971000,2490463000,"5/26/2020 8:59:29 AM"
"727",40051,"4/1/2016 12:00:00 AM","Total receipts from livestock and livestock products",1526519000,358178000,5943668000,559982000,74029000,31805000,113316000,1505681000,37939000,1306415000,429805000,"5/26/2020 8:59:29 AM"
"728",40052,"4/1/2016 12:00:00 AM","Total receipts from direct payments",47909000,2557000,343573000,19124000,1284000,165000,7146000,83722000,2477000,120295000,58894000,"5/26/2020 8:59:29 AM"
"729",40053,"7/1/2016 12:00:00 AM","Total crops receipts",1273430000,530216000,7830704000,1003706000,75583000,6361000,63923000,1582432000,72504000,823536000,2399014000,"5/26/2020 8:59:29 AM"
"730",40054,"7/1/2016 12:00:00 AM","Total farm cash receipts",3154358000,893695000,14278575000,1597014000,144901000,32218000,160946000,3155767000,111325000,2130547000,2897803000,"5/26/2020 8:59:29 AM"
"731",40055,"7/1/2016 12:00:00 AM","Total receipts from livestock and livestock products",1576807000,356071000,5877329000,529453000,65162000,25306000,77511000,1498995000,33237000,1282054000,432734000,"5/26/2020 8:59:29 AM"
"732",40056,"7/1/2016 12:00:00 AM","Total receipts from direct payments",304122000,7408000,570543000,63856000,4156000,551000,19513000,74340000,5584000,24958000,66055000,"5/26/2020 8:59:29 AM"
"733",40057,"10/1/2016 12:00:00 AM","Total crops receipts",1656695000,432829000,9538211000,789342000,73644000,6504000,73384000,2434959000,83436000,951367000,3036052000,"5/26/2020 8:59:29 AM"
"734",40058,"10/1/2016 12:00:00 AM","Total farm cash receipts",3242200000,835590000,16481014000,1389608000,143836000,32664000,161472000,4050893000,123405000,2417245000,4084099000,"5/26/2020 8:59:29 AM"
"735",40059,"10/1/2016 12:00:00 AM","Total receipts from livestock and livestock products",1429576000,388127000,5894377000,509659000,69088000,25382000,79146000,1486581000,34607000,1255273000,616938000,"5/26/2020 8:59:29 AM"
"736",40060,"10/1/2016 12:00:00 AM","Total receipts from direct payments",155929000,14635000,1048426000,90607000,1105000,778000,8942000,129353000,5362000,210606000,431109000,"5/26/2020 8:59:29 AM"
"737",40061,"1/1/2017 12:00:00 AM","Total crops receipts",2366665000,271086000,9398026000,1294207000,65282000,2472000,20176000,1056560000,81420000,490160000,3749998000,"5/26/2020 8:59:29 AM"
"738",40062,"1/1/2017 12:00:00 AM","Total farm cash receipts",4089679000,647741000,16214123000,1873964000,140492000,31592000,120764000,2740627000,128894000,1888823000,4551546000,"5/26/2020 8:59:29 AM"
"739",40063,"1/1/2017 12:00:00 AM","Total receipts from livestock and livestock products",1513664000,365437000,6090703000,527824000,73350000,28615000,92372000,1609880000,36973000,1327053000,515534000,"5/26/2020 8:59:29 AM"
"740",40064,"1/1/2017 12:00:00 AM","Total receipts from direct payments",209350000,11219000,725394000,51933000,1860000,505000,8216000,74187000,10501000,71610000,286013000,"5/26/2020 8:59:29 AM"
"741",40065,"4/1/2017 12:00:00 AM","Total crops receipts",1649712000,415732000,8136985000,821013000,93437000,5048000,25798000,1683539000,82224000,980609000,2379873000,"5/26/2020 8:59:29 AM"
"742",40066,"4/1/2017 12:00:00 AM","Total farm cash receipts",3434670000,793315000,14831501000,1414385000,170793000,39413000,126835000,3374144000,125862000,2404699000,2947383000,"5/26/2020 8:59:29 AM"
"743",40067,"4/1/2017 12:00:00 AM","Total receipts from livestock and livestock products",1682958000,373399000,6256593000,562374000,75271000,31485000,95465000,1604835000,40418000,1337759000,452628000,"5/26/2020 8:59:29 AM"
"744",40068,"4/1/2017 12:00:00 AM","Total receipts from direct payments",1.02e+08,4185000,437923000,30999000,2084000,2880000,5572000,85770000,3220000,86331000,114882000,"5/26/2020 8:59:29 AM"
"745",40069,"7/1/2017 12:00:00 AM","Total crops receipts",1459317000,538624000,8207007000,1143040000,72976000,6141000,60777000,1599968000,72456000,806363000,2447347000,"5/26/2020 8:59:29 AM"
"746",40070,"7/1/2017 12:00:00 AM","Total farm cash receipts",3322425000,925024000,15066573000,1754814000,146438000,36001000,152541000,3245694000,111683000,2247461000,3124493000,"5/26/2020 8:59:29 AM"
"747",40071,"7/1/2017 12:00:00 AM","Total receipts from livestock and livestock products",1606003000,375408000,6256547000,563571000,70129000,29674000,84988000,1574129000,36021000,1367103000,549522000,"5/26/2020 8:59:29 AM"
"748",40072,"7/1/2017 12:00:00 AM","Total receipts from direct payments",257105000,10992000,603019000,48203000,3333000,187000,6776000,71597000,3206000,73995000,127625000,"5/26/2020 8:59:29 AM"
"749",40073,"10/1/2017 12:00:00 AM","Total crops receipts",1497418000,448838000,8939130000,1018080000,86753000,5873000,78631000,2371923000,83437000,853340000,2494838000,"5/26/2020 8:59:29 AM"
"750",40074,"10/1/2017 12:00:00 AM","Total farm cash receipts",3273526000,888785000,16088635000,1648834000,157929000,31619000,166810000,4014572000,132616000,2241515000,3532430000,"5/26/2020 8:59:29 AM"
"751",40075,"10/1/2017 12:00:00 AM","Total receipts from livestock and livestock products",1580376000,427762000,6479904000,583748000,69484000,25427000,81728000,1552678000,35392000,1306492000,816818000,"5/26/2020 8:59:29 AM"
"752",40076,"10/1/2017 12:00:00 AM","Total receipts from direct payments",195732000,12185000,669601000,47006000,1692000,319000,6451000,89972000,13787000,81683000,220774000,"5/26/2020 8:59:29 AM"
"753",40077,"1/1/2018 12:00:00 AM","Total crops receipts",2152740000,278742000,8913608000,1186594000,67078000,2289000,21355000,1158932000,78428000,479552000,3487899000,"5/26/2020 8:59:29 AM"
"754",40078,"1/1/2018 12:00:00 AM","Total farm cash receipts",3823858000,669880000,15482583000,1747766000,146534000,32644000,125885000,2819056000,127437000,1855006000,4134517000,"5/26/2020 8:59:29 AM"
"755",40079,"1/1/2018 12:00:00 AM","Total receipts from livestock and livestock products",1528339000,379475000,6134366000,527916000,74924000,30522000,100925000,1574059000,39968000,1312505000,565732000,"5/26/2020 8:59:29 AM"
"756",40080,"1/1/2018 12:00:00 AM","Total receipts from direct payments",142779000,11664000,434609000,33256000,4532000,-167000,3605000,86065000,9041000,62949000,80885000,"5/26/2020 8:59:29 AM"
"757",40081,"4/1/2018 12:00:00 AM","Total crops receipts",1663586000,424937000,8451632000,928512000,90934000,4961000,26302000,1837128000,75355000,915134000,2484783000,"5/26/2020 8:59:29 AM"
"758",40082,"4/1/2018 12:00:00 AM","Total farm cash receipts",3408870000,820540000,15007546000,1522117000,170223000,36726000,135415000,3474039000,120011000,2342513000,2977091000,"5/26/2020 8:59:29 AM"
"759",40083,"4/1/2018 12:00:00 AM","Total receipts from livestock and livestock products",1663693000,386588000,6160337000,572418000,76725000,30992000,104608000,1552654000,41079000,1289668000,441912000,"5/26/2020 8:59:29 AM"
"760",40084,"4/1/2018 12:00:00 AM","Total receipts from direct payments",81592000,9015000,395577000,21187000,2563000,773000,4505000,84257000,3578000,137711000,50396000,"5/26/2020 8:59:29 AM"
"761",40085,"7/1/2018 12:00:00 AM","Total crops receipts",1094287000,579356000,8117766000,1076948000,110483000,5952000,52688000,1720621000,76638000,870674000,2530120000,"5/26/2020 8:59:29 AM"
"762",40086,"7/1/2018 12:00:00 AM","Total farm cash receipts",2978386000,982010000,14933203000,1688614000,186249000,36304000,150446000,3325437000,116749000,2315763000,3153244000,"5/26/2020 8:59:29 AM"
"763",40087,"7/1/2018 12:00:00 AM","Total receipts from livestock and livestock products",1658361000,393710000,6180980000,561973000,72156000,29313000,93560000,1526525000,37742000,1272853000,534788000,"5/26/2020 8:59:29 AM"
"764",40088,"7/1/2018 12:00:00 AM","Total receipts from direct payments",225738000,8944000,634457000,49693000,3611000,1040000,4198000,78292000,2369000,172236000,88336000,"5/26/2020 8:59:29 AM"
"765",40089,"10/1/2018 12:00:00 AM","Total crops receipts",1502835000,524517000,9734257000,1008899000,116001000,5349000,73305000,2747562000,84056000,951095000,2720637000,"5/26/2020 8:59:29 AM"
"766",40090,"10/1/2018 12:00:00 AM","Total farm cash receipts",3307969000,990068000,17075257000,1668769000,195893000,33092000,163612000,4397085000,148844000,2386755000,3783170000,"5/26/2020 8:59:29 AM"
"767",40091,"10/1/2018 12:00:00 AM","Total receipts from livestock and livestock products",1629751000,453197000,6586576000,584431000,75843000,27616000,86863000,1573303000,38279000,1346581000,770710000,"5/26/2020 8:59:29 AM"
"768",40092,"10/1/2018 12:00:00 AM","Total receipts from direct payments",175383000,12354000,754424000,75439000,4048000,127000,3443000,76220000,26509000,89078000,291823000,"5/26/2020 8:59:29 AM"
"769",40093,"1/1/2019 12:00:00 AM","Total crops receipts",2043181000,320992000,8976519000,1116708000,115173000,2039000,21966000,1166428000,84085000,500887000,3605062000,"5/26/2020 8:59:29 AM"
"770",40094,"1/1/2019 12:00:00 AM","Total farm cash receipts",4020809000,726757000,15989300000,1731445000,191167000,32541000,120494000,2840427000,146392000,1903779000,4275488000,"5/26/2020 8:59:29 AM"
"771",40095,"1/1/2019 12:00:00 AM","Total receipts from livestock and livestock products",1688602000,393263000,6316300000,554194000,73632000,29685000,90368000,1580939000,37232000,1317718000,550667000,"5/26/2020 8:59:29 AM"
"772",40096,"1/1/2019 12:00:00 AM","Total receipts from direct payments",289026000,12502000,696480000,60543000,2362000,817000,8161000,93060000,25075000,85174000,119760000,"5/26/2020 8:59:29 AM"
"773",40097,"4/1/2019 12:00:00 AM","Total crops receipts",1608479000,548892000,8855874000,926210000,126916000,4665000,29606000,2036628000,84030000,1062298000,2428149000,"5/26/2020 8:59:29 AM"
"774",40098,"4/1/2019 12:00:00 AM","Total farm cash receipts",3470167000,961783000,15883207000,1572148000,207590000,38090000,136761000,3800770000,128313000,2563522000,3004062000,"5/26/2020 8:59:29 AM"
"775",40099,"4/1/2019 12:00:00 AM","Total receipts from livestock and livestock products",1756340000,405581000,6626515000,622783000,78023000,30120000,94637000,1690877000,40335000,1408587000,499233000,"5/26/2020 8:59:29 AM"
"776",40100,"4/1/2019 12:00:00 AM","Total receipts from direct payments",105348000,7310000,400818000,23156000,2651000,3305000,12517000,73265000,3949000,92637000,76680000,"5/26/2020 8:59:29 AM"
"777",40101,"7/1/2019 12:00:00 AM","Total crops receipts",1398623000,646374000,8327283000,957080000,138900000,5771000,62005000,1878397000,80495000,991533000,2168105000,"5/26/2020 8:59:29 AM"
"778",40102,"7/1/2019 12:00:00 AM","Total farm cash receipts",3476792000,1071427000,15577234000,1589878000,211890000,35677000,156099000,3639030000,138339000,2484686000,2773417000,"5/26/2020 8:59:29 AM"
"779",40103,"7/1/2019 12:00:00 AM","Total receipts from livestock and livestock products",1737134000,417843000,6468724000,579798000,71255000,29822000,91907000,1606183000,37965000,1382273000,514545000,"5/26/2020 8:59:29 AM"
"780",40104,"7/1/2019 12:00:00 AM","Total receipts from direct payments",341035000,7210000,781227000,53000000,1735000,84000,2187000,154450000,19879000,110879000,90768000,"5/26/2020 8:59:29 AM"
"781",40105,"10/1/2019 12:00:00 AM","Total crops receipts",1891432000,629300000,10436262000,1024204000,170832000,5603000,94773000,2604166000,94073000,1016556000,2905324000,"5/26/2020 8:59:29 AM"
"782",40106,"10/1/2019 12:00:00 AM","Total farm cash receipts",3873195000,1164523000,18601760000,1744406000,254296000,35664000,191640000,4455521000,147985000,2699741000,4034789000,"5/26/2020 8:59:29 AM"
"783",40107,"10/1/2019 12:00:00 AM","Total receipts from livestock and livestock products",1719945000,485743000,6924781000,602387000,77335000,27754000,87514000,1646519000,37499000,1437272000,802814000,"5/26/2020 8:59:29 AM"
"784",40108,"10/1/2019 12:00:00 AM","Total receipts from direct payments",261818000,49480000,1240716000,117815000,6129000,2307000,9354000,204836000,16413000,245914000,326650000,"5/26/2020 8:59:29 AM"
"785",40109,"1/1/2020 12:00:00 AM","Total crops receipts",1989301000,420083000,9316188000,1036598000,141282000,1999000,39646000,1431076000,96159000,609471000,3550574000,"5/26/2020 8:59:29 AM"
"786",40110,"1/1/2020 12:00:00 AM","Total farm cash receipts",4108983000,850718000,16871259000,1685467000,226105000,31510000,131003000,3270694000,147946000,2177780000,4241053000,"5/26/2020 8:59:29 AM"
"787",40111,"1/1/2020 12:00:00 AM","Total receipts from livestock and livestock products",1732742000,414684000,6563349000,546238000,82154000,29468000,85023000,1683316000,38229000,1425932000,525563000,"5/26/2020 8:59:29 AM"
"788",40112,"1/1/2020 12:00:00 AM","Total receipts from direct payments",386940000,15952000,991722000,102631000,2670000,42000,6334000,156302000,13558000,142377000,164916000,"5/26/2020 8:59:29 AM"
