"","Id","When","Type","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"787",592899,"10/1/1974 12:00:00 AM","Canola (rapeseed)",69257,NA,NA,NA,NA,NA,35117,NA,NA,NA,79771,"7/23/2020 9:48:24 AM"
"788",592900,"10/1/1974 12:00:00 AM","Durum wheat",9395,NA,NA,NA,NA,NA,4994,NA,NA,NA,90141,"7/23/2020 9:48:24 AM"
"789",592901,"10/1/1974 12:00:00 AM","Flaxseed",17453,NA,NA,NA,NA,NA,48879,NA,NA,NA,24477,"7/23/2020 9:48:24 AM"
"790",592902,"10/1/1974 12:00:00 AM","Oats",19514,NA,NA,NA,NA,NA,16078,NA,NA,NA,16560,"7/23/2020 9:48:24 AM"
"791",592903,"10/1/1974 12:00:00 AM","Rye",9711,NA,NA,NA,NA,NA,2847,NA,NA,NA,7631,"7/23/2020 9:48:24 AM"
"792",592904,"10/1/1974 12:00:00 AM","Wheat, excluding durum",165996,NA,NA,NA,NA,NA,77306,NA,NA,NA,411338,"7/23/2020 9:48:24 AM"
"793",592905,"11/1/1974 12:00:00 AM","All grains, total",381320,NA,NA,NA,NA,NA,273819,NA,NA,NA,823167,"7/23/2020 9:48:24 AM"
"794",592906,"11/1/1974 12:00:00 AM","Barley",161739,NA,NA,NA,NA,NA,68479,NA,NA,NA,155497,"7/23/2020 9:48:24 AM"
"795",592907,"11/1/1974 12:00:00 AM","Canola (rapeseed)",41184,NA,NA,NA,NA,NA,15254,NA,NA,NA,42815,"7/23/2020 9:48:24 AM"
"796",592908,"11/1/1974 12:00:00 AM","Durum wheat",7179,NA,NA,NA,NA,NA,6480,NA,NA,NA,76522,"7/23/2020 9:48:24 AM"
"797",592909,"11/1/1974 12:00:00 AM","Flaxseed",4590,NA,NA,NA,NA,NA,22137,NA,NA,NA,12297,"7/23/2020 9:48:24 AM"
"798",592910,"11/1/1974 12:00:00 AM","Oats",20652,NA,NA,NA,NA,NA,17416,NA,NA,NA,17452,"7/23/2020 9:48:24 AM"
"799",592911,"11/1/1974 12:00:00 AM","Rye",3767,NA,NA,NA,NA,NA,2619,NA,NA,NA,6028,"7/23/2020 9:48:24 AM"
"800",592912,"11/1/1974 12:00:00 AM","Wheat, excluding durum",142209,NA,NA,NA,NA,NA,141434,NA,NA,NA,512556,"7/23/2020 9:48:24 AM"
"801",592913,"12/1/1974 12:00:00 AM","All grains, total",480386,NA,NA,NA,NA,NA,287159,NA,NA,NA,1019886,"7/23/2020 9:48:24 AM"
"802",592914,"12/1/1974 12:00:00 AM","Barley",134079,NA,NA,NA,NA,NA,47248,NA,NA,NA,116034,"7/23/2020 9:48:24 AM"
"803",592915,"12/1/1974 12:00:00 AM","Canola (rapeseed)",21083,NA,NA,NA,NA,NA,14975,NA,NA,NA,28824,"7/23/2020 9:48:24 AM"
"804",592916,"12/1/1974 12:00:00 AM","Durum wheat",11850,NA,NA,NA,NA,NA,5982,NA,NA,NA,91028,"7/23/2020 9:48:24 AM"
"805",592917,"12/1/1974 12:00:00 AM","Flaxseed",3175,NA,NA,NA,NA,NA,6630,NA,NA,NA,5797,"7/23/2020 9:48:24 AM"
"806",592918,"12/1/1974 12:00:00 AM","Oats",14637,NA,NA,NA,NA,NA,13764,NA,NA,NA,15960,"7/23/2020 9:48:24 AM"
"807",592919,"12/1/1974 12:00:00 AM","Rye",3292,NA,NA,NA,NA,NA,2091,NA,NA,NA,3490,"7/23/2020 9:48:24 AM"
"808",592920,"12/1/1974 12:00:00 AM","Wheat, excluding durum",292270,NA,NA,NA,NA,NA,196469,NA,NA,NA,758753,"7/23/2020 9:48:24 AM"
"809",592921,"1/1/1975 12:00:00 AM","All grains, total",423787,NA,NA,NA,NA,NA,159372,NA,NA,NA,589343,"7/23/2020 9:48:24 AM"
"810",592922,"1/1/1975 12:00:00 AM","Barley",134458,NA,NA,NA,NA,NA,34174,NA,NA,NA,64407,"7/23/2020 9:48:24 AM"
"811",592923,"1/1/1975 12:00:00 AM","Canola (rapeseed)",17425,NA,NA,NA,NA,NA,10752,NA,NA,NA,20629,"7/23/2020 9:48:24 AM"
"812",592924,"1/1/1975 12:00:00 AM","Durum wheat",8606,NA,NA,NA,NA,NA,2670,NA,NA,NA,43893,"7/23/2020 9:48:24 AM"
"813",592925,"1/1/1975 12:00:00 AM","Flaxseed",1138,NA,NA,NA,NA,NA,3935,NA,NA,NA,2601,"7/23/2020 9:48:24 AM"
"814",592926,"1/1/1975 12:00:00 AM","Oats",15334,NA,NA,NA,NA,NA,5438,NA,NA,NA,7009,"7/23/2020 9:48:24 AM"
"815",592927,"1/1/1975 12:00:00 AM","Rye",2357,NA,NA,NA,NA,NA,859,NA,NA,NA,1356,"7/23/2020 9:48:24 AM"
"816",592928,"1/1/1975 12:00:00 AM","Wheat, excluding durum",244469,NA,NA,NA,NA,NA,101544,NA,NA,NA,449448,"7/23/2020 9:48:24 AM"
"817",592929,"2/1/1975 12:00:00 AM","All grains, total",231138,NA,NA,NA,NA,NA,105903,NA,NA,NA,279011,"7/23/2020 9:48:24 AM"
"818",592930,"2/1/1975 12:00:00 AM","Barley",95424,NA,NA,NA,NA,NA,28174,NA,NA,NA,54213,"7/23/2020 9:48:24 AM"
"819",592931,"2/1/1975 12:00:00 AM","Canola (rapeseed)",10721,NA,NA,NA,NA,NA,6189,NA,NA,NA,15168,"7/23/2020 9:48:24 AM"
"820",592932,"2/1/1975 12:00:00 AM","Durum wheat",2634,NA,NA,NA,NA,NA,2041,NA,NA,NA,18738,"7/23/2020 9:48:24 AM"
"821",592933,"2/1/1975 12:00:00 AM","Flaxseed",511,NA,NA,NA,NA,NA,1384,NA,NA,NA,1146,"7/23/2020 9:48:24 AM"
"822",592934,"2/1/1975 12:00:00 AM","Oats",14019,NA,NA,NA,NA,NA,5587,NA,NA,NA,5910,"7/23/2020 9:48:24 AM"
"823",592935,"2/1/1975 12:00:00 AM","Rye",1849,NA,NA,NA,NA,NA,577,NA,NA,NA,137,"7/23/2020 9:48:24 AM"
"824",592936,"2/1/1975 12:00:00 AM","Wheat, excluding durum",105980,NA,NA,NA,NA,NA,61951,NA,NA,NA,183699,"7/23/2020 9:48:24 AM"
"825",592937,"3/1/1975 12:00:00 AM","All grains, total",469835,NA,NA,NA,NA,NA,167027,NA,NA,NA,647570,"7/23/2020 9:48:24 AM"
"826",592938,"3/1/1975 12:00:00 AM","Barley",148569,NA,NA,NA,NA,NA,27259,NA,NA,NA,56267,"7/23/2020 9:48:24 AM"
"827",592939,"3/1/1975 12:00:00 AM","Canola (rapeseed)",13832,NA,NA,NA,NA,NA,6257,NA,NA,NA,11959,"7/23/2020 9:48:24 AM"
"828",592940,"3/1/1975 12:00:00 AM","Durum wheat",13395,NA,NA,NA,NA,NA,3533,NA,NA,NA,75349,"7/23/2020 9:48:24 AM"
"829",592941,"3/1/1975 12:00:00 AM","Flaxseed",1115,NA,NA,NA,NA,NA,2223,NA,NA,NA,1273,"7/23/2020 9:48:24 AM"
"830",592942,"3/1/1975 12:00:00 AM","Oats",25170,NA,NA,NA,NA,NA,9943,NA,NA,NA,13737,"7/23/2020 9:48:24 AM"
"831",592943,"3/1/1975 12:00:00 AM","Rye",1760,NA,NA,NA,NA,NA,1163,NA,NA,NA,744,"7/23/2020 9:48:24 AM"
"832",592944,"3/1/1975 12:00:00 AM","Wheat, excluding durum",265994,NA,NA,NA,NA,NA,116649,NA,NA,NA,488241,"7/23/2020 9:48:24 AM"
"833",592945,"4/1/1975 12:00:00 AM","All grains, total",237787,NA,NA,NA,NA,NA,154356,NA,NA,NA,319862,"7/23/2020 9:48:24 AM"
"834",592946,"4/1/1975 12:00:00 AM","Barley",94353,NA,NA,NA,NA,NA,35661,NA,NA,NA,58193,"7/23/2020 9:48:24 AM"
"835",592947,"4/1/1975 12:00:00 AM","Canola (rapeseed)",12018,NA,NA,NA,NA,NA,3937,NA,NA,NA,14674,"7/23/2020 9:48:24 AM"
"836",592948,"4/1/1975 12:00:00 AM","Durum wheat",9174,NA,NA,NA,NA,NA,2343,NA,NA,NA,28925,"7/23/2020 9:48:24 AM"
"837",592949,"4/1/1975 12:00:00 AM","Flaxseed",1268,NA,NA,NA,NA,NA,5720,NA,NA,NA,2317,"7/23/2020 9:48:24 AM"
"838",592950,"4/1/1975 12:00:00 AM","Oats",10063,NA,NA,NA,NA,NA,8959,NA,NA,NA,7606,"7/23/2020 9:48:24 AM"
"839",592951,"4/1/1975 12:00:00 AM","Rye",1638,NA,NA,NA,NA,NA,498,NA,NA,NA,566,"7/23/2020 9:48:24 AM"
"840",592952,"4/1/1975 12:00:00 AM","Wheat, excluding durum",109273,NA,NA,NA,NA,NA,97238,NA,NA,NA,207581,"7/23/2020 9:48:24 AM"
"841",592953,"5/1/1975 12:00:00 AM","All grains, total",337898,NA,NA,NA,NA,NA,192987,NA,NA,NA,862490,"7/23/2020 9:48:24 AM"
"842",592954,"5/1/1975 12:00:00 AM","Barley",111103,NA,NA,NA,NA,NA,53469,NA,NA,NA,105579,"7/23/2020 9:48:24 AM"
"843",592955,"5/1/1975 12:00:00 AM","Canola (rapeseed)",8230,NA,NA,NA,NA,NA,2454,NA,NA,NA,9183,"7/23/2020 9:48:24 AM"
"844",592956,"5/1/1975 12:00:00 AM","Durum wheat",16596,NA,NA,NA,NA,NA,4142,NA,NA,NA,97611,"7/23/2020 9:48:24 AM"
"845",592957,"5/1/1975 12:00:00 AM","Flaxseed",1476,NA,NA,NA,NA,NA,5436,NA,NA,NA,4151,"7/23/2020 9:48:24 AM"
"846",592958,"5/1/1975 12:00:00 AM","Oats",10814,NA,NA,NA,NA,NA,9349,NA,NA,NA,12611,"7/23/2020 9:48:24 AM"
"847",592959,"5/1/1975 12:00:00 AM","Rye",1516,NA,NA,NA,NA,NA,1336,NA,NA,NA,1252,"7/23/2020 9:48:24 AM"
"848",592960,"5/1/1975 12:00:00 AM","Wheat, excluding durum",188163,NA,NA,NA,NA,NA,116801,NA,NA,NA,632103,"7/23/2020 9:48:24 AM"
"849",592961,"6/1/1975 12:00:00 AM","All grains, total",673603,NA,NA,NA,NA,NA,334958,NA,NA,NA,1486899,"7/23/2020 9:48:24 AM"
"850",592962,"6/1/1975 12:00:00 AM","Barley",366384,NA,NA,NA,NA,NA,131963,NA,NA,NA,307640,"7/23/2020 9:48:24 AM"
"851",592963,"6/1/1975 12:00:00 AM","Canola (rapeseed)",22233,NA,NA,NA,NA,NA,8378,NA,NA,NA,24254,"7/23/2020 9:48:24 AM"
"852",592964,"6/1/1975 12:00:00 AM","Durum wheat",24679,NA,NA,NA,NA,NA,4646,NA,NA,NA,188843,"7/23/2020 9:48:24 AM"
"853",592965,"6/1/1975 12:00:00 AM","Flaxseed",2108,NA,NA,NA,NA,NA,6119,NA,NA,NA,6510,"7/23/2020 9:48:24 AM"
"854",592966,"6/1/1975 12:00:00 AM","Oats",24224,NA,NA,NA,NA,NA,26100,NA,NA,NA,25430,"7/23/2020 9:48:24 AM"
"855",592967,"6/1/1975 12:00:00 AM","Rye",5253,NA,NA,NA,NA,NA,4077,NA,NA,NA,5799,"7/23/2020 9:48:24 AM"
"856",592968,"6/1/1975 12:00:00 AM","Wheat, excluding durum",228722,NA,NA,NA,NA,NA,153675,NA,NA,NA,928423,"7/23/2020 9:48:24 AM"
"857",592969,"7/1/1975 12:00:00 AM","All grains, total",1079709,NA,NA,NA,NA,NA,433283,NA,NA,NA,2620266,"7/23/2020 9:48:24 AM"
"858",592970,"7/1/1975 12:00:00 AM","Barley",530448,NA,NA,NA,NA,NA,166753,NA,NA,NA,584688,"7/23/2020 9:48:24 AM"
"859",592971,"7/1/1975 12:00:00 AM","Canola (rapeseed)",50086,NA,NA,NA,NA,NA,11866,NA,NA,NA,104102,"7/23/2020 9:48:24 AM"
"860",592972,"7/1/1975 12:00:00 AM","Durum wheat",20940,NA,NA,NA,NA,NA,5089,NA,NA,NA,271657,"7/23/2020 9:48:24 AM"
"861",592973,"7/1/1975 12:00:00 AM","Flaxseed",7232,NA,NA,NA,NA,NA,16069,NA,NA,NA,31073,"7/23/2020 9:48:24 AM"
"862",592974,"7/1/1975 12:00:00 AM","Oats",50727,NA,NA,NA,NA,NA,58643,NA,NA,NA,69987,"7/23/2020 9:48:24 AM"
"863",592975,"7/1/1975 12:00:00 AM","Rye",31635,NA,NA,NA,NA,NA,15894,NA,NA,NA,34759,"7/23/2020 9:48:24 AM"
"864",592976,"7/1/1975 12:00:00 AM","Wheat, excluding durum",388641,NA,NA,NA,NA,NA,158969,NA,NA,NA,1524000,"7/23/2020 9:48:24 AM"
"865",592977,"8/1/1975 12:00:00 AM","All grains, total",119483,NA,NA,NA,NA,NA,85398,NA,NA,NA,167171,"7/23/2020 9:48:24 AM"
"866",592978,"8/1/1975 12:00:00 AM","Barley",33804,NA,NA,NA,NA,NA,24359,NA,NA,NA,32720,"7/23/2020 9:48:24 AM"
"867",592979,"8/1/1975 12:00:00 AM","Canola (rapeseed)",22584,NA,NA,NA,NA,NA,12707,NA,NA,NA,26161,"7/23/2020 9:48:24 AM"
"868",592980,"8/1/1975 12:00:00 AM","Durum wheat",765,NA,NA,NA,NA,NA,656,NA,NA,NA,5612,"7/23/2020 9:48:24 AM"
"869",592981,"8/1/1975 12:00:00 AM","Flaxseed",1123,NA,NA,NA,NA,NA,4763,NA,NA,NA,8205,"7/23/2020 9:48:24 AM"
"870",592982,"8/1/1975 12:00:00 AM","Oats",3643,NA,NA,NA,NA,NA,16152,NA,NA,NA,5748,"7/23/2020 9:48:24 AM"
"871",592983,"8/1/1975 12:00:00 AM","Rye",36314,NA,NA,NA,NA,NA,9101,NA,NA,NA,35165,"7/23/2020 9:48:24 AM"
"872",592984,"8/1/1975 12:00:00 AM","Wheat, excluding durum",21250,NA,NA,NA,NA,NA,17660,NA,NA,NA,53560,"7/23/2020 9:48:24 AM"
"873",592985,"9/1/1975 12:00:00 AM","All grains, total",1170522,NA,NA,NA,NA,NA,534696,NA,NA,NA,1853780,"7/23/2020 9:48:24 AM"
"874",592986,"9/1/1975 12:00:00 AM","Barley",309125,NA,NA,NA,NA,NA,79487,NA,NA,NA,153576,"7/23/2020 9:48:24 AM"
"875",592987,"9/1/1975 12:00:00 AM","Canola (rapeseed)",169111,NA,NA,NA,NA,NA,62017,NA,NA,NA,143367,"7/23/2020 9:48:24 AM"
"876",592988,"9/1/1975 12:00:00 AM","Durum wheat",53215,NA,NA,NA,NA,NA,15649,NA,NA,NA,330734,"7/23/2020 9:48:24 AM"
"877",592989,"9/1/1975 12:00:00 AM","Flaxseed",5822,NA,NA,NA,NA,NA,29813,NA,NA,NA,11522,"7/23/2020 9:48:24 AM"
"878",592990,"9/1/1975 12:00:00 AM","Oats",28557,NA,NA,NA,NA,NA,48486,NA,NA,NA,23044,"7/23/2020 9:48:24 AM"
"879",592991,"9/1/1975 12:00:00 AM","Rye",27913,NA,NA,NA,NA,NA,15576,NA,NA,NA,14451,"7/23/2020 9:48:24 AM"
"880",592992,"9/1/1975 12:00:00 AM","Wheat, excluding durum",576779,NA,NA,NA,NA,NA,283668,NA,NA,NA,1177086,"7/23/2020 9:48:24 AM"
"881",592993,"10/1/1975 12:00:00 AM","All grains, total",781670,NA,NA,NA,NA,NA,364792,NA,NA,NA,1353420,"7/23/2020 9:48:24 AM"
"882",592994,"10/1/1975 12:00:00 AM","Barley",247013,NA,NA,NA,NA,NA,55683,NA,NA,NA,192662,"7/23/2020 9:48:24 AM"
"883",592995,"10/1/1975 12:00:00 AM","Canola (rapeseed)",47409,NA,NA,NA,NA,NA,20888,NA,NA,NA,45901,"7/23/2020 9:48:24 AM"
"884",592996,"10/1/1975 12:00:00 AM","Durum wheat",40720,NA,NA,NA,NA,NA,11986,NA,NA,NA,172206,"7/23/2020 9:48:24 AM"
"885",592997,"10/1/1975 12:00:00 AM","Flaxseed",12657,NA,NA,NA,NA,NA,33890,NA,NA,NA,22229,"7/23/2020 9:48:24 AM"
"886",592998,"10/1/1975 12:00:00 AM","Oats",27849,NA,NA,NA,NA,NA,12436,NA,NA,NA,18598,"7/23/2020 9:48:24 AM"
"887",592999,"10/1/1975 12:00:00 AM","Rye",5230,NA,NA,NA,NA,NA,4336,NA,NA,NA,5012,"7/23/2020 9:48:24 AM"
"888",593000,"10/1/1975 12:00:00 AM","Wheat, excluding durum",400792,NA,NA,NA,NA,NA,225573,NA,NA,NA,896812,"7/23/2020 9:48:24 AM"
"889",593001,"11/1/1975 12:00:00 AM","All grains, total",754989,NA,NA,NA,NA,NA,395737,NA,NA,NA,1598473,"7/23/2020 9:48:24 AM"
"890",593002,"11/1/1975 12:00:00 AM","Barley",330395,NA,NA,NA,NA,NA,76770,NA,NA,NA,266081,"7/23/2020 9:48:24 AM"
"891",593003,"11/1/1975 12:00:00 AM","Canola (rapeseed)",30754,NA,NA,NA,NA,NA,18427,NA,NA,NA,44797,"7/23/2020 9:48:24 AM"
"892",593004,"11/1/1975 12:00:00 AM","Durum wheat",22510,NA,NA,NA,NA,NA,7405,NA,NA,NA,187855,"7/23/2020 9:48:24 AM"
"893",593005,"11/1/1975 12:00:00 AM","Flaxseed",5492,NA,NA,NA,NA,NA,23321,NA,NA,NA,17344,"7/23/2020 9:48:24 AM"
"894",593006,"11/1/1975 12:00:00 AM","Oats",26057,NA,NA,NA,NA,NA,19396,NA,NA,NA,25511,"7/23/2020 9:48:24 AM"
"895",593007,"11/1/1975 12:00:00 AM","Rye",4336,NA,NA,NA,NA,NA,4087,NA,NA,NA,2207,"7/23/2020 9:48:24 AM"
"896",593008,"11/1/1975 12:00:00 AM","Wheat, excluding durum",335445,NA,NA,NA,NA,NA,246331,NA,NA,NA,1054678,"7/23/2020 9:48:24 AM"
"897",593009,"12/1/1975 12:00:00 AM","All grains, total",501302,NA,NA,NA,NA,NA,204567,NA,NA,NA,797510,"7/23/2020 9:48:24 AM"
"898",593010,"12/1/1975 12:00:00 AM","Barley",208917,NA,NA,NA,NA,NA,47531,NA,NA,NA,129241,"7/23/2020 9:48:24 AM"
"899",593011,"12/1/1975 12:00:00 AM","Canola (rapeseed)",21210,NA,NA,NA,NA,NA,6554,NA,NA,NA,26909,"7/23/2020 9:48:24 AM"
"900",593012,"12/1/1975 12:00:00 AM","Durum wheat",25068,NA,NA,NA,NA,NA,7141,NA,NA,NA,115554,"7/23/2020 9:48:24 AM"
"901",593013,"12/1/1975 12:00:00 AM","Flaxseed",2886,NA,NA,NA,NA,NA,8954,NA,NA,NA,6437,"7/23/2020 9:48:24 AM"
"902",593014,"12/1/1975 12:00:00 AM","Oats",16031,NA,NA,NA,NA,NA,11955,NA,NA,NA,12089,"7/23/2020 9:48:24 AM"
"903",593015,"12/1/1975 12:00:00 AM","Rye",384,NA,NA,NA,NA,NA,1494,NA,NA,NA,1237,"7/23/2020 9:48:24 AM"
"904",593016,"12/1/1975 12:00:00 AM","Wheat, excluding durum",226806,NA,NA,NA,NA,NA,120938,NA,NA,NA,506043,"7/23/2020 9:48:24 AM"
"905",593017,"1/1/1976 12:00:00 AM","All grains, total",457569,NA,NA,NA,NA,NA,111460,NA,NA,NA,479946,"7/23/2020 9:48:24 AM"
"906",593018,"1/1/1976 12:00:00 AM","Barley",189586,NA,NA,NA,NA,NA,25668,NA,NA,NA,70497,"7/23/2020 9:48:24 AM"
"907",593019,"1/1/1976 12:00:00 AM","Canola (rapeseed)",18901,NA,NA,NA,NA,NA,9049,NA,NA,NA,48625,"7/23/2020 9:48:24 AM"
"908",593020,"1/1/1976 12:00:00 AM","Durum wheat",17859,NA,NA,NA,NA,NA,3206,NA,NA,NA,59349,"7/23/2020 9:48:24 AM"
"909",593021,"1/1/1976 12:00:00 AM","Flaxseed",2466,NA,NA,NA,NA,NA,4087,NA,NA,NA,4636,"7/23/2020 9:48:24 AM"
"910",593022,"1/1/1976 12:00:00 AM","Oats",26992,NA,NA,NA,NA,NA,7597,NA,NA,NA,8970,"7/23/2020 9:48:24 AM"
"911",593023,"1/1/1976 12:00:00 AM","Rye",1064,NA,NA,NA,NA,NA,1260,NA,NA,NA,1156,"7/23/2020 9:48:24 AM"
"912",593024,"1/1/1976 12:00:00 AM","Wheat, excluding durum",200701,NA,NA,NA,NA,NA,60593,NA,NA,NA,286713,"7/23/2020 9:48:24 AM"
"913",593025,"2/1/1976 12:00:00 AM","All grains, total",597609,NA,NA,NA,NA,NA,118130,NA,NA,NA,515726,"7/23/2020 9:48:24 AM"
"914",593026,"2/1/1976 12:00:00 AM","Barley",203836,NA,NA,NA,NA,NA,24529,NA,NA,NA,65772,"7/23/2020 9:48:24 AM"
"915",593027,"2/1/1976 12:00:00 AM","Canola (rapeseed)",22714,NA,NA,NA,NA,NA,9281,NA,NA,NA,37725,"7/23/2020 9:48:24 AM"
"916",593028,"2/1/1976 12:00:00 AM","Durum wheat",26287,NA,NA,NA,NA,NA,3119,NA,NA,NA,74483,"7/23/2020 9:48:24 AM"
"917",593029,"2/1/1976 12:00:00 AM","Flaxseed",3112,NA,NA,NA,NA,NA,4318,NA,NA,NA,4265,"7/23/2020 9:48:24 AM"
"918",593030,"2/1/1976 12:00:00 AM","Oats",30645,NA,NA,NA,NA,NA,8957,NA,NA,NA,11314,"7/23/2020 9:48:24 AM"
"919",593031,"2/1/1976 12:00:00 AM","Rye",1740,NA,NA,NA,NA,NA,1395,NA,NA,NA,1293,"7/23/2020 9:48:24 AM"
"920",593032,"2/1/1976 12:00:00 AM","Wheat, excluding durum",309275,NA,NA,NA,NA,NA,66531,NA,NA,NA,320874,"7/23/2020 9:48:24 AM"
"921",593033,"3/1/1976 12:00:00 AM","All grains, total",407022,NA,NA,NA,NA,NA,127656,NA,NA,NA,419071,"7/23/2020 9:48:24 AM"
"922",593034,"3/1/1976 12:00:00 AM","Barley",144216,NA,NA,NA,NA,NA,26885,NA,NA,NA,64074,"7/23/2020 9:48:24 AM"
"923",593035,"3/1/1976 12:00:00 AM","Canola (rapeseed)",40569,NA,NA,NA,NA,NA,11392,NA,NA,NA,41286,"7/23/2020 9:48:24 AM"
"924",593036,"3/1/1976 12:00:00 AM","Durum wheat",11999,NA,NA,NA,NA,NA,2390,NA,NA,NA,45265,"7/23/2020 9:48:24 AM"
"925",593037,"3/1/1976 12:00:00 AM","Flaxseed",3724,NA,NA,NA,NA,NA,8128,NA,NA,NA,5372,"7/23/2020 9:48:24 AM"
"926",593038,"3/1/1976 12:00:00 AM","Oats",29524,NA,NA,NA,NA,NA,8843,NA,NA,NA,9883,"7/23/2020 9:48:24 AM"
"927",593039,"3/1/1976 12:00:00 AM","Rye",2723,NA,NA,NA,NA,NA,2431,NA,NA,NA,2111,"7/23/2020 9:48:24 AM"
"928",593040,"3/1/1976 12:00:00 AM","Wheat, excluding durum",174267,NA,NA,NA,NA,NA,67587,NA,NA,NA,251080,"7/23/2020 9:48:24 AM"
"929",593041,"4/1/1976 12:00:00 AM","All grains, total",228787,NA,NA,NA,NA,NA,111682,NA,NA,NA,358335,"7/23/2020 9:48:24 AM"
"930",593042,"4/1/1976 12:00:00 AM","Barley",95875,NA,NA,NA,NA,NA,25141,NA,NA,NA,50893,"7/23/2020 9:48:24 AM"
"931",593043,"4/1/1976 12:00:00 AM","Canola (rapeseed)",14034,NA,NA,NA,NA,NA,5341,NA,NA,NA,22174,"7/23/2020 9:48:24 AM"
"932",593044,"4/1/1976 12:00:00 AM","Durum wheat",7204,NA,NA,NA,NA,NA,3037,NA,NA,NA,60108,"7/23/2020 9:48:24 AM"
"933",593045,"4/1/1976 12:00:00 AM","Flaxseed",2212,NA,NA,NA,NA,NA,8390,NA,NA,NA,4897,"7/23/2020 9:48:24 AM"
"934",593046,"4/1/1976 12:00:00 AM","Oats",16371,NA,NA,NA,NA,NA,10003,NA,NA,NA,6470,"7/23/2020 9:48:24 AM"
"935",593047,"4/1/1976 12:00:00 AM","Rye",2009,NA,NA,NA,NA,NA,2040,NA,NA,NA,2296,"7/23/2020 9:48:24 AM"
"936",593048,"4/1/1976 12:00:00 AM","Wheat, excluding durum",91082,NA,NA,NA,NA,NA,57730,NA,NA,NA,211497,"7/23/2020 9:48:24 AM"
"937",593049,"5/1/1976 12:00:00 AM","All grains, total",354538,NA,NA,NA,NA,NA,205212,NA,NA,NA,794163,"7/23/2020 9:48:24 AM"
"938",593050,"5/1/1976 12:00:00 AM","Barley",153618,NA,NA,NA,NA,NA,41705,NA,NA,NA,98472,"7/23/2020 9:48:24 AM"
"939",593051,"5/1/1976 12:00:00 AM","Canola (rapeseed)",23385,NA,NA,NA,NA,NA,8373,NA,NA,NA,38682,"7/23/2020 9:48:24 AM"
"940",593052,"5/1/1976 12:00:00 AM","Durum wheat",13681,NA,NA,NA,NA,NA,4885,NA,NA,NA,126060,"7/23/2020 9:48:24 AM"
"941",593053,"5/1/1976 12:00:00 AM","Flaxseed",3264,NA,NA,NA,NA,NA,11878,NA,NA,NA,7488,"7/23/2020 9:48:24 AM"
"942",593054,"5/1/1976 12:00:00 AM","Oats",15348,NA,NA,NA,NA,NA,14384,NA,NA,NA,13277,"7/23/2020 9:48:24 AM"
"943",593055,"5/1/1976 12:00:00 AM","Rye",3000,NA,NA,NA,NA,NA,2151,NA,NA,NA,4214,"7/23/2020 9:48:24 AM"
"944",593056,"5/1/1976 12:00:00 AM","Wheat, excluding durum",142242,NA,NA,NA,NA,NA,121836,NA,NA,NA,505970,"7/23/2020 9:48:24 AM"
"945",593057,"6/1/1976 12:00:00 AM","All grains, total",583925,NA,NA,NA,NA,NA,399418,NA,NA,NA,1320734,"7/23/2020 9:48:24 AM"
"946",593058,"6/1/1976 12:00:00 AM","Barley",216812,NA,NA,NA,NA,NA,89583,NA,NA,NA,181506,"7/23/2020 9:48:24 AM"
"947",593059,"6/1/1976 12:00:00 AM","Canola (rapeseed)",44450,NA,NA,NA,NA,NA,14646,NA,NA,NA,48979,"7/23/2020 9:48:24 AM"
"948",593060,"6/1/1976 12:00:00 AM","Durum wheat",54673,NA,NA,NA,NA,NA,20529,NA,NA,NA,317037,"7/23/2020 9:48:24 AM"
"949",593061,"6/1/1976 12:00:00 AM","Flaxseed",7986,NA,NA,NA,NA,NA,26628,NA,NA,NA,15866,"7/23/2020 9:48:24 AM"
"950",593062,"6/1/1976 12:00:00 AM","Oats",22541,NA,NA,NA,NA,NA,32379,NA,NA,NA,28989,"7/23/2020 9:48:24 AM"
"951",593063,"6/1/1976 12:00:00 AM","Rye",10270,NA,NA,NA,NA,NA,7356,NA,NA,NA,12988,"7/23/2020 9:48:24 AM"
"952",593064,"6/1/1976 12:00:00 AM","Wheat, excluding durum",227193,NA,NA,NA,NA,NA,208297,NA,NA,NA,715369,"7/23/2020 9:48:24 AM"
"953",593065,"7/1/1976 12:00:00 AM","All grains, total",811146,NA,NA,NA,NA,NA,446861,NA,NA,NA,2330302,"7/23/2020 9:48:24 AM"
"954",593066,"7/1/1976 12:00:00 AM","Barley",320203,NA,NA,NA,NA,NA,114216,NA,NA,NA,295561,"7/23/2020 9:48:24 AM"
"955",593067,"7/1/1976 12:00:00 AM","Canola (rapeseed)",63634,NA,NA,NA,NA,NA,26847,NA,NA,NA,118960,"7/23/2020 9:48:24 AM"
"956",593068,"7/1/1976 12:00:00 AM","Durum wheat",51718,NA,NA,NA,NA,NA,18175,NA,NA,NA,389177,"7/23/2020 9:48:24 AM"
"957",593069,"7/1/1976 12:00:00 AM","Flaxseed",13458,NA,NA,NA,NA,NA,29100,NA,NA,NA,29244,"7/23/2020 9:48:24 AM"
"958",593070,"7/1/1976 12:00:00 AM","Oats",55515,NA,NA,NA,NA,NA,65385,NA,NA,NA,74665,"7/23/2020 9:48:24 AM"
