"","Id","When","Cal","Alberta","Canada","BritishColumbia","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"756",159484,"12/1/2005 12:00:00 AM","Hogs",59.2,NA,68.06,63.46,60.5,169.03,62,59.85,55.61,59.81,56.41,"8/7/2020 9:11:43 AM"
"757",159485,"1/1/2006 12:00:00 AM","Slaughter, calves",110.66,NA,99.51,109.53,84.02,95.09,86.39,116.38,71.97,156.8,107.97,"8/7/2020 9:11:43 AM"
"758",159486,"1/1/2006 12:00:00 AM","Slaughter, cattle",83.6,NA,39.7,49.86,57.37,67.19,61.66,85.26,61.47,67.05,48.53,"8/7/2020 9:11:43 AM"
"759",159487,"1/1/2006 12:00:00 AM","Hogs",55.27,NA,65.15,59.76,57.14,169.03,58.74,57,53.88,58.17,52.03,"8/7/2020 9:11:43 AM"
"760",159488,"2/1/2006 12:00:00 AM","Slaughter, calves",107.46,NA,107.88,105.74,86.6,94.05,85.45,126.3,76.97,154.96,106.51,"8/7/2020 9:11:43 AM"
"761",159489,"2/1/2006 12:00:00 AM","Slaughter, cattle",78.41,NA,39.12,50.9,54.66,62.58,57.38,82.02,57.23,62.55,51.6,"8/7/2020 9:11:43 AM"
"762",159490,"2/1/2006 12:00:00 AM","Hogs",56.76,NA,64.66,60.89,55.78,169.03,58.01,56.51,50.57,57.17,54.51,"8/7/2020 9:11:43 AM"
"763",159491,"3/1/2006 12:00:00 AM","Slaughter, calves",104.52,NA,123.26,102.38,91.19,96.22,87.42,122.77,79.97,145.51,103.52,"8/7/2020 9:11:43 AM"
"764",159492,"3/1/2006 12:00:00 AM","Slaughter, cattle",78.8,NA,39.66,52.62,55.37,61.51,56.42,80.95,56.31,60.93,53.61,"8/7/2020 9:11:43 AM"
"765",159493,"3/1/2006 12:00:00 AM","Hogs",57.26,NA,67.58,62.57,59.37,169.03,61.59,59.46,54.96,58.56,54.41,"8/7/2020 9:11:43 AM"
"766",159494,"4/1/2006 12:00:00 AM","Slaughter, calves",102.25,NA,79.38,98.99,96.84,103.35,93.89,120.37,84.97,151.3,101.42,"8/7/2020 9:11:43 AM"
"767",159495,"4/1/2006 12:00:00 AM","Slaughter, cattle",77.09,NA,40.06,52.51,53.28,60.91,55.9,80.6,55.56,56.56,53.29,"8/7/2020 9:11:43 AM"
"768",159496,"4/1/2006 12:00:00 AM","Hogs",54.77,NA,62.71,59.2,54.48,169.03,56.51,55.53,52.54,54.69,52.03,"8/7/2020 9:11:43 AM"
"769",159497,"5/1/2006 12:00:00 AM","Slaughter, calves",102.56,NA,97.63,98.03,99.69,106.33,96.61,118.74,89.96,146.57,101.36,"8/7/2020 9:11:43 AM"
"770",159498,"5/1/2006 12:00:00 AM","Slaughter, cattle",78.26,NA,47.15,54.99,56.62,62.29,57.2,81.73,56.76,61.05,58.1,"8/7/2020 9:11:43 AM"
"771",159499,"5/1/2006 12:00:00 AM","Hogs",63.25,NA,71.49,67.61,61.53,169.03,63.31,63.38,56.88,63.62,60.47,"8/7/2020 9:11:43 AM"
"772",159500,"6/1/2006 12:00:00 AM","Slaughter, calves",104.85,NA,90.63,99.16,85.45,96.14,87.35,127.02,88.96,137.83,104.47,"8/7/2020 9:11:43 AM"
"773",159501,"6/1/2006 12:00:00 AM","Slaughter, cattle",79.73,NA,46.53,56.88,61.16,64.27,59.07,84.34,58.87,71.47,58.45,"8/7/2020 9:11:43 AM"
"774",159502,"6/1/2006 12:00:00 AM","Hogs",72.73,NA,77.82,74.5,67.52,169.03,69.99,69.76,63.54,66.1,68.41,"8/7/2020 9:11:43 AM"
"775",159503,"7/1/2006 12:00:00 AM","Slaughter, calves",104.67,NA,101.13,99.51,83.55,92.73,84.25,119.2,83.97,143.4,98.28,"8/7/2020 9:11:43 AM"
"776",159504,"7/1/2006 12:00:00 AM","Slaughter, cattle",79.35,NA,50.84,59.32,56.43,63.69,58.59,84.44,58.37,71.92,60.86,"8/7/2020 9:11:43 AM"
"777",159505,"7/1/2006 12:00:00 AM","Hogs",67.74,NA,77.34,72.18,71.52,169.03,73.77,70.25,68.59,67.59,64.44,"8/7/2020 9:11:43 AM"
"778",159506,"8/1/2006 12:00:00 AM","Slaughter, calves",104.79,NA,102.38,101.07,86.4,95.62,86.88,102.26,86.97,142.38,103.59,"8/7/2020 9:11:43 AM"
"779",159507,"8/1/2006 12:00:00 AM","Slaughter, cattle",78.12,NA,52.32,59.51,57.66,64.16,59.11,84.01,58.97,72.67,60.63,"8/7/2020 9:11:43 AM"
"780",159508,"8/1/2006 12:00:00 AM","Hogs",68.74,NA,75.87,73.36,68.22,169.03,70.37,69.27,64.82,66.1,66.92,"8/7/2020 9:11:43 AM"
"781",159509,"9/1/2006 12:00:00 AM","Slaughter, calves",105.34,NA,101.88,103.83,101.58,108.07,98.18,110.96,91.96,153.69,104.93,"8/7/2020 9:11:43 AM"
"782",159510,"9/1/2006 12:00:00 AM","Slaughter, cattle",76.96,NA,45.17,54.62,57.77,62.73,57.71,82.64,57.59,69.29,54.33,"8/7/2020 9:11:43 AM"
"783",159511,"9/1/2006 12:00:00 AM","Hogs",64.25,NA,75.39,68.42,68.06,169.03,70.33,68.29,65.47,62.13,61.46,"8/7/2020 9:11:43 AM"
"784",159512,"10/1/2006 12:00:00 AM","Slaughter, calves",101.93,NA,102.38,100.2,85.19,104.26,94.72,108.34,89.96,148.63,103.08,"8/7/2020 9:11:43 AM"
"785",159513,"10/1/2006 12:00:00 AM","Slaughter, cattle",76.11,NA,46.63,53.93,53.82,61.16,56.23,79.69,56.25,60.4,56.12,"8/7/2020 9:11:43 AM"
"786",159514,"10/1/2006 12:00:00 AM","Hogs",61.26,NA,70.02,67.38,61.91,169.03,64.03,63.38,60.56,55.19,58.48,"8/7/2020 9:11:43 AM"
"787",159515,"11/1/2006 12:00:00 AM","Slaughter, calves",96.69,NA,98.26,94.41,88.65,97.28,88.38,105.2,86.97,143.97,96.42,"8/7/2020 9:11:43 AM"
"788",159516,"11/1/2006 12:00:00 AM","Slaughter, cattle",72.43,NA,37.57,44.99,52.68,59.58,54.75,77.54,54.51,57.8,46.53,"8/7/2020 9:11:43 AM"
"789",159517,"11/1/2006 12:00:00 AM","Hogs",59.76,NA,68.56,64.16,60.37,169.03,62.41,61.42,58.6,54.2,56,"8/7/2020 9:11:43 AM"
"790",159518,"12/1/2006 12:00:00 AM","Slaughter, calves",93.99,NA,97.88,90.91,87.35,95.69,86.94,100.23,84.97,144.83,91.6,"8/7/2020 9:11:43 AM"
"791",159519,"12/1/2006 12:00:00 AM","Slaughter, cattle",72.96,NA,33.04,40.95,52.25,59.09,54.32,76.43,54.22,56.4,41.95,"8/7/2020 9:11:43 AM"
"792",159520,"12/1/2006 12:00:00 AM","Hogs",58.76,NA,67.1,63.61,59.52,169.03,61.75,60.93,57.1,58.66,56.5,"8/7/2020 9:11:43 AM"
"793",159521,"1/1/2007 12:00:00 AM","Slaughter, calves",92.39,NA,94.88,92.03,84.95,90.3,82.04,97.03,81.97,139.42,91.24,"8/7/2020 9:11:43 AM"
"794",159522,"1/1/2007 12:00:00 AM","Slaughter, cattle",74.47,NA,35.48,43.92,55.58,61.92,56.97,79.36,56.78,53.12,43.44,"8/7/2020 9:11:43 AM"
"795",159523,"1/1/2007 12:00:00 AM","Hogs",59.5,NA,67.1,64.27,58.69,169.03,60.81,61.57,57.23,58.72,55.39,"8/7/2020 9:11:43 AM"
"796",159524,"2/1/2007 12:00:00 AM","Slaughter, calves",96.77,NA,94.01,94.96,85.95,93.5,84.95,87.64,84.97,136.29,96.78,"8/7/2020 9:11:43 AM"
"797",159525,"2/1/2007 12:00:00 AM","Slaughter, cattle",77.9,NA,37.53,44.59,58.73,66.61,61.35,85.23,60.72,54.01,48.59,"8/7/2020 9:11:43 AM"
"798",159526,"2/1/2007 12:00:00 AM","Hogs",65.49,NA,72.46,70.24,64.25,169.03,66.35,67.02,60.54,65.68,62.31,"8/7/2020 9:11:43 AM"
"799",159527,"3/1/2007 12:00:00 AM","Slaughter, calves",103.17,NA,86.13,100.7,91.94,100.84,91.61,92.93,91.96,128.48,101.99,"8/7/2020 9:11:43 AM"
"800",159528,"3/1/2007 12:00:00 AM","Slaughter, cattle",84.78,NA,44.65,51.68,62.18,70.01,64.33,91.83,63.71,65.39,53.21,"8/7/2020 9:11:43 AM"
"801",159529,"3/1/2007 12:00:00 AM","Hogs",61.5,NA,71.97,65.09,64.36,169.03,66.59,65.04,62.59,63.69,58.36,"8/7/2020 9:11:43 AM"
"802",159530,"4/1/2007 12:00:00 AM","Slaughter, calves",106.68,NA,88.38,103.09,94.51,105.52,95.87,97.84,95.96,131.86,106.1,"8/7/2020 9:11:43 AM"
"803",159531,"4/1/2007 12:00:00 AM","Slaughter, cattle",90.51,NA,48.41,57.18,64.12,72.47,66.69,95.2,66.16,75.14,59.12,"8/7/2020 9:11:43 AM"
"804",159532,"4/1/2007 12:00:00 AM","Hogs",62.5,NA,70.51,67.81,62.06,169.03,63.92,64.54,59.67,63.2,60.83,"8/7/2020 9:11:43 AM"
"805",159533,"5/1/2007 12:00:00 AM","Slaughter, calves",108.1,NA,78.38,101.42,101.24,112.59,102.3,101.36,101.96,121.88,105.48,"8/7/2020 9:11:43 AM"
"806",159534,"5/1/2007 12:00:00 AM","Slaughter, cattle",88.89,NA,50.24,58.36,68.83,75.54,69.63,97.58,68.88,82.39,57.05,"8/7/2020 9:11:43 AM"
"807",159535,"5/1/2007 12:00:00 AM","Hogs",67.49,NA,75.39,74.16,69.09,169.03,71.3,70.99,65.27,72.15,66.77,"8/7/2020 9:11:43 AM"
"808",159536,"6/1/2007 12:00:00 AM","Slaughter, calves",100.81,NA,73.38,96.11,92.82,93.64,85.08,100.74,80.72,121.33,98.69,"8/7/2020 9:11:43 AM"
"809",159537,"6/1/2007 12:00:00 AM","Slaughter, cattle",79.65,NA,50.69,55.31,63.45,70.85,65.4,89.89,64.85,78.94,56.01,"8/7/2020 9:11:43 AM"
"810",159538,"6/1/2007 12:00:00 AM","Hogs",65.99,NA,74.41,72.66,68.82,169.03,71.04,73.46,66.27,69.66,65.78,"8/7/2020 9:11:43 AM"
"811",159539,"7/1/2007 12:00:00 AM","Slaughter, calves",96.29,NA,70.13,93.2,89.43,88.69,80.57,88.87,77.97,120.39,94.38,"8/7/2020 9:11:43 AM"
"812",159540,"7/1/2007 12:00:00 AM","Slaughter, cattle",76.89,NA,50.77,57.06,60.4,67.86,62.62,86.85,62.34,68.78,58.68,"8/7/2020 9:11:43 AM"
"813",159541,"7/1/2007 12:00:00 AM","Hogs",62.5,NA,71.49,67.63,66.78,169.03,68.7,65.53,64.63,63.2,61.33,"8/7/2020 9:11:43 AM"
"814",159542,"8/1/2007 12:00:00 AM","Slaughter, calves",97.64,NA,91.63,93.37,84.95,84.42,76.7,81.06,73.97,122.87,95.85,"8/7/2020 9:11:43 AM"
"815",159543,"8/1/2007 12:00:00 AM","Slaughter, cattle",78.17,NA,50.13,54.72,57.15,62.99,58.11,80.27,57.88,64.17,56.27,"8/7/2020 9:11:43 AM"
"816",159544,"8/1/2007 12:00:00 AM","Hogs",63,NA,72.46,67.63,65.19,169.03,67.12,67.02,63.13,64.69,63.8,"8/7/2020 9:11:43 AM"
"817",159545,"9/1/2007 12:00:00 AM","Slaughter, calves",94.29,NA,85.19,94.22,90.6,96.89,88.04,81.8,79.97,138.36,92.71,"8/7/2020 9:11:43 AM"
"818",159546,"9/1/2007 12:00:00 AM","Slaughter, cattle",75.11,NA,46.81,51.66,53.58,59.5,54.79,78.24,54.48,60.28,53.15,"8/7/2020 9:11:43 AM"
"819",159547,"9/1/2007 12:00:00 AM","Hogs",55.51,NA,66.12,59.75,56.36,169.03,59.61,58.59,58.22,55.74,54.4,"8/7/2020 9:11:43 AM"
"820",159548,"10/1/2007 12:00:00 AM","Slaughter, calves",86.05,NA,84.63,85.2,83.38,86.77,78.83,84.21,71.22,143.97,84.91,"8/7/2020 9:11:43 AM"
"821",159549,"10/1/2007 12:00:00 AM","Slaughter, cattle",69.38,NA,42.52,46.58,47.49,53.01,48.82,69.2,48.72,48.22,44.82,"8/7/2020 9:11:43 AM"
"822",159550,"10/1/2007 12:00:00 AM","Hogs",47.53,NA,58.81,53.3,47.92,169.03,50.01,49.67,49.53,45.79,45.98,"8/7/2020 9:11:43 AM"
"823",159551,"11/1/2007 12:00:00 AM","Slaughter, calves",85.57,NA,79.76,80.8,75.84,78.71,71.51,88.61,67.97,143.11,84,"8/7/2020 9:11:43 AM"
"824",159552,"11/1/2007 12:00:00 AM","Slaughter, cattle",66.92,NA,37.79,40.64,47.17,49.84,45.79,66.69,45.98,45.83,43.25,"8/7/2020 9:11:43 AM"
"825",159553,"11/1/2007 12:00:00 AM","Hogs",47.03,NA,52.96,44.41,40.75,169.03,42.7,42.73,42.72,38.33,38.56,"8/7/2020 9:11:43 AM"
"826",159554,"12/1/2007 12:00:00 AM","Slaughter, calves",89.58,NA,75.26,84.45,78.95,84.32,76.6,95.7,72.97,152.03,87.02,"8/7/2020 9:11:43 AM"
"827",159555,"12/1/2007 12:00:00 AM","Slaughter, cattle",71.02,NA,38.42,41.59,47.37,52.84,48.56,70.62,48.99,46.51,41.76,"8/7/2020 9:11:43 AM"
"828",159556,"12/1/2007 12:00:00 AM","Hogs",46.03,NA,53.45,48.34,42.05,169.03,44.2,45.21,41.62,37.34,43.01,"8/7/2020 9:11:43 AM"
"829",159557,"1/1/2008 12:00:00 AM","Slaughter, calves",82.24,NA,71.38,80.13,69.46,80.34,72.99,89.32,69.97,139.18,82.16,"8/7/2020 9:11:43 AM"
"830",159558,"1/1/2008 12:00:00 AM","Slaughter, cattle",67.39,NA,37.83,41.97,49.96,55.84,51.47,72.5,51.92,46.71,40.76,"8/7/2020 9:11:43 AM"
"831",159559,"1/1/2008 12:00:00 AM","Hogs",44.57,NA,52.13,45.63,40.27,170.03,42.31,42.24,42.05,37.89,40.22,"8/7/2020 9:11:43 AM"
"832",159560,"2/1/2008 12:00:00 AM","Slaughter, calves",85.66,NA,70.88,81.69,70.68,77.43,70.35,83.3,67.97,140.51,85.28,"8/7/2020 9:11:43 AM"
"833",159561,"2/1/2008 12:00:00 AM","Slaughter, cattle",70.75,NA,42.74,46.29,53.98,60.25,55.66,77.22,56.02,50.71,45.95,"8/7/2020 9:11:43 AM"
"834",159562,"2/1/2008 12:00:00 AM","Hogs",50.56,NA,56.52,52.76,44.81,170.03,46.41,48.68,43.77,43.86,47.15,"8/7/2020 9:11:43 AM"
"835",159563,"3/1/2008 12:00:00 AM","Slaughter, calves",87.41,NA,90.88,81.99,79.19,87.06,79.1,74.89,76.92,132.06,85.49,"8/7/2020 9:11:43 AM"
"836",159564,"3/1/2008 12:00:00 AM","Slaughter, cattle",74.29,NA,49.07,51.28,54.02,61.31,56.7,77.24,56.79,50.3,51.8,"8/7/2020 9:11:43 AM"
"837",159565,"3/1/2008 12:00:00 AM","Hogs",47.06,NA,57.5,48.12,46.82,170.03,48.75,47.69,46.89,47.34,34.28,"8/7/2020 9:11:43 AM"
"838",159566,"4/1/2008 12:00:00 AM","Slaughter, calves",89.3,NA,72.19,81.62,76.88,84.79,77.03,80.68,73.97,132.87,87.07,"8/7/2020 9:11:43 AM"
"839",159567,"4/1/2008 12:00:00 AM","Slaughter, cattle",79.93,NA,51.85,55.68,57.43,62.32,57.63,80.2,57.54,53.92,59.23,"8/7/2020 9:11:43 AM"
"840",159568,"4/1/2008 12:00:00 AM","Hogs",53.55,NA,57.98,57.74,45.93,170.03,48.53,50.67,47.43,48.33,50.62,"8/7/2020 9:11:43 AM"
"841",159569,"5/1/2008 12:00:00 AM","Slaughter, calves",93.14,NA,66.01,84.84,76.58,89.81,81.6,85,77.97,130.3,89.91,"8/7/2020 9:11:43 AM"
"842",159570,"5/1/2008 12:00:00 AM","Slaughter, cattle",82.53,NA,53.84,55.11,57.68,62.01,57.23,82.15,57.12,56.85,56.83,"8/7/2020 9:11:43 AM"
"843",159571,"5/1/2008 12:00:00 AM","Hogs",66.52,NA,70.17,70.8,64.67,170.03,65.73,67.52,64.1,68.04,66.45,"8/7/2020 9:11:43 AM"
"844",159572,"6/1/2008 12:00:00 AM","Slaughter, calves",93.46,NA,74.26,87.78,70.02,77.98,70.85,89.17,67.97,132.74,90.99,"8/7/2020 9:11:43 AM"
"845",159573,"6/1/2008 12:00:00 AM","Slaughter, cattle",82.15,NA,49.57,50.65,62.33,71.17,66.01,87.48,65.58,65.87,51.85,"8/7/2020 9:11:43 AM"
"846",159574,"6/1/2008 12:00:00 AM","Hogs",64.03,NA,72.12,67.31,66.41,170.03,68.71,67.44,66.53,67.55,62.49,"8/7/2020 9:11:43 AM"
"847",159575,"7/1/2008 12:00:00 AM","Slaughter, calves",97.16,NA,68.76,91.17,74.93,82.6,75.04,83.38,72.97,125.24,94.74,"8/7/2020 9:11:43 AM"
"848",159576,"7/1/2008 12:00:00 AM","Slaughter, cattle",87.57,NA,56.66,61.36,66.13,75.09,69.74,91.08,69.52,78.2,63.8,"8/7/2020 9:11:43 AM"
"849",159577,"7/1/2008 12:00:00 AM","Hogs",65.52,NA,71.64,69.75,64.57,170.03,66.65,67.64,64.83,65.24,63.48,"8/7/2020 9:11:43 AM"
"850",159578,"8/1/2008 12:00:00 AM","Slaughter, calves",98.98,NA,67.79,92.48,79.93,85.01,77.23,83.52,74.97,132.18,97.24,"8/7/2020 9:11:43 AM"
"851",159579,"8/1/2008 12:00:00 AM","Slaughter, cattle",87.42,NA,55.94,60.02,67.8,75.88,70.46,92.69,70.21,75.36,61.46,"8/7/2020 9:11:43 AM"
"852",159580,"8/1/2008 12:00:00 AM","Hogs",75.5,NA,79.33,79.08,73.56,170.03,75.87,78.59,73.39,77.22,75.51,"8/7/2020 9:11:43 AM"
"853",159581,"9/1/2008 12:00:00 AM","Slaughter, calves",95.56,NA,68.38,90.49,84.35,90.7,82.41,85.15,79.97,137.22,94.75,"8/7/2020 9:11:43 AM"
"854",159582,"9/1/2008 12:00:00 AM","Slaughter, cattle",83.46,NA,53.26,57.7,65,72.81,67.47,91.4,67.33,72.82,58.15,"8/7/2020 9:11:43 AM"
"855",159583,"9/1/2008 12:00:00 AM","Hogs",65.52,NA,76.4,67.43,70.81,170.03,72.68,71.38,71.45,68.49,63.79,"8/7/2020 9:11:43 AM"
"856",159584,"10/1/2008 12:00:00 AM","Slaughter, calves",93.72,NA,82.88,87.71,81.4,88.61,80.51,86.71,77.97,140.05,92.13,"8/7/2020 9:11:43 AM"
"857",159585,"10/1/2008 12:00:00 AM","Slaughter, cattle",81.85,NA,48.63,52.14,60.75,67.79,62.74,86.72,62.58,70.15,51.2,"8/7/2020 9:11:43 AM"
"858",159586,"10/1/2008 12:00:00 AM","Hogs",65.52,NA,72.42,69.03,64.71,170.03,67.08,68,65.67,65.08,62.43,"8/7/2020 9:11:43 AM"
"859",159587,"11/1/2008 12:00:00 AM","Slaughter, calves",96.02,NA,84.88,89.49,78.24,80.88,73.48,84.22,71.97,149.29,94.08,"8/7/2020 9:11:43 AM"
"860",159588,"11/1/2008 12:00:00 AM","Slaughter, cattle",80.15,NA,40.91,43.9,61.83,69.29,63.9,92.25,63.81,67,45.22,"8/7/2020 9:11:43 AM"
"861",159589,"11/1/2008 12:00:00 AM","Hogs",57.04,NA,69.64,57.92,58.57,170.03,61.43,59.42,60.27,57.43,54.5,"8/7/2020 9:11:43 AM"
"862",159590,"12/1/2008 12:00:00 AM","Slaughter, calves",90.61,NA,81.88,87.39,71.07,76.98,69.94,91.35,67.97,142.72,85.93,"8/7/2020 9:11:43 AM"
"863",159591,"12/1/2008 12:00:00 AM","Slaughter, cattle",74.85,NA,41.26,43.95,60.85,68.46,63.05,92.42,62.87,67.61,42.48,"8/7/2020 9:11:43 AM"
"864",159592,"12/1/2008 12:00:00 AM","Hogs",58.54,NA,66.64,59.34,55.02,170.03,57.89,58.38,54.13,52.78,54.03,"8/7/2020 9:11:43 AM"
"865",159593,"1/1/2009 12:00:00 AM","Slaughter, calves",89.32,NA,86.76,87.73,71.71,87.97,79.92,87.74,77.97,136.58,89.87,"8/7/2020 9:11:43 AM"
"866",159594,"1/1/2009 12:00:00 AM","Slaughter, cattle",75.9,NA,41.92,45.92,68.19,71.86,66.34,93.62,66.26,62.4,45.22,"8/7/2020 9:11:43 AM"
"867",159595,"1/1/2009 12:00:00 AM","Hogs",60.53,NA,67.75,64.38,57.81,170.03,60.73,59.93,57.94,56.09,59.68,"8/7/2020 9:11:43 AM"
"868",159596,"2/1/2009 12:00:00 AM","Slaughter, calves",93.24,NA,83.13,91.24,80.86,88,79.95,84.46,79.97,134.63,92.78,"8/7/2020 9:11:43 AM"
"869",159597,"2/1/2009 12:00:00 AM","Slaughter, cattle",77.76,NA,48.9,51.67,64.45,71.31,65.94,91.25,65.52,62.46,51.21,"8/7/2020 9:11:43 AM"
"870",159598,"2/1/2009 12:00:00 AM","Hogs",63.03,NA,71.34,65.56,62.71,170.03,64.64,63.1,62.77,60.82,59.38,"8/7/2020 9:11:43 AM"
"871",159599,"3/1/2009 12:00:00 AM","Slaughter, calves",99.41,NA,77.76,93.74,87.11,94.33,85.7,86.5,85.97,133.77,97.89,"8/7/2020 9:11:43 AM"
"872",159600,"3/1/2009 12:00:00 AM","Slaughter, cattle",86.31,NA,58.99,60.54,63.66,73.85,68.35,93.68,67.89,64.08,63.31,"8/7/2020 9:11:43 AM"
"873",159601,"3/1/2009 12:00:00 AM","Hogs",63.53,NA,71.96,66.83,62.75,170.03,65.41,63.7,63.61,63.36,61.24,"8/7/2020 9:11:43 AM"
"874",159602,"4/1/2009 12:00:00 AM","Slaughter, calves",104.7,NA,82.38,97.59,84.95,95.9,87.13,93.47,87.96,129.31,102.45,"8/7/2020 9:11:43 AM"
"875",159603,"4/1/2009 12:00:00 AM","Slaughter, cattle",91.04,NA,55.15,56.03,66.05,74.64,69.08,95.12,68.55,73.6,56.23,"8/7/2020 9:11:43 AM"
"876",159604,"4/1/2009 12:00:00 AM","Hogs",62.03,NA,70.07,66.33,61.67,170.03,63.85,62.54,62.04,61.97,59.73,"8/7/2020 9:11:43 AM"
"877",159605,"5/1/2009 12:00:00 AM","Slaughter, calves",100.78,NA,82.57,96.03,84.04,99.23,90.16,93.64,89.96,125.98,99.43,"8/7/2020 9:11:43 AM"
"878",159606,"5/1/2009 12:00:00 AM","Slaughter, cattle",82.87,NA,61.63,64.99,67.58,75.73,70.17,94.66,69.08,72.76,65.74,"8/7/2020 9:11:43 AM"
"879",159607,"5/1/2009 12:00:00 AM","Hogs",59.04,NA,68.96,64.43,60.42,170.03,62.55,60.04,60.6,60.99,56.31,"8/7/2020 9:11:43 AM"
"880",159608,"6/1/2009 12:00:00 AM","Slaughter, calves",96.39,NA,76.57,90.89,77.95,90.26,82,89.68,81.97,114.55,94.62,"8/7/2020 9:11:43 AM"
"881",159609,"6/1/2009 12:00:00 AM","Slaughter, cattle",78.4,NA,57.93,61.95,64.56,71.28,66.03,89.54,65.06,69.91,63.55,"8/7/2020 9:11:43 AM"
"882",159610,"6/1/2009 12:00:00 AM","Hogs",56.04,NA,65.17,62.78,56.23,170.03,58.42,56.23,56.42,57.83,53.94,"8/7/2020 9:11:43 AM"
"883",159611,"7/1/2009 12:00:00 AM","Slaughter, calves",93.55,NA,73.88,88.83,71.36,88.3,80.23,81.91,81.97,111.1,92.71,"8/7/2020 9:11:43 AM"
"884",159612,"7/1/2009 12:00:00 AM","Slaughter, cattle",77.2,NA,59.76,63.46,62.49,69.98,64.82,88.49,63.89,74.1,65.05,"8/7/2020 9:11:43 AM"
"885",159613,"7/1/2009 12:00:00 AM","Hogs",57.04,NA,65.75,62.2,57.66,170.03,59.98,56.57,57.69,57.11,53.81,"8/7/2020 9:11:43 AM"
"886",159614,"8/1/2009 12:00:00 AM","Slaughter, calves",92.98,NA,70.63,85.84,67.06,89.58,81.39,78.51,80.97,111.65,90.11,"8/7/2020 9:11:43 AM"
"887",159615,"8/1/2009 12:00:00 AM","Slaughter, cattle",74.35,NA,54.34,59.51,58.4,64.23,59.43,82.81,58.36,65.08,61.17,"8/7/2020 9:11:43 AM"
"888",159616,"8/1/2009 12:00:00 AM","Hogs",47.06,NA,58.14,51.25,49.05,170.03,52.28,47.97,50.37,49.25,42.59,"8/7/2020 9:11:43 AM"
"889",159617,"9/1/2009 12:00:00 AM","Slaughter, calves",91.4,NA,70.88,86.01,79.92,90.23,81.98,76.63,81.97,110.25,89.6,"8/7/2020 9:11:43 AM"
"890",159618,"9/1/2009 12:00:00 AM","Slaughter, cattle",72.9,NA,52.12,57.2,54.2,61.2,56.64,78.65,56.19,64.46,58.57,"8/7/2020 9:11:43 AM"
"891",159619,"9/1/2009 12:00:00 AM","Hogs",47.56,NA,55.89,51.32,46.4,170.03,48.48,47.68,47.33,49.52,44.73,"8/7/2020 9:11:43 AM"
"892",159620,"10/1/2009 12:00:00 AM","Slaughter, calves",88.57,NA,67.38,82.78,74.99,79.43,72.16,72.43,71.97,110.14,87.98,"8/7/2020 9:11:43 AM"
"893",159621,"10/1/2009 12:00:00 AM","Slaughter, cattle",68.69,NA,50.26,54.78,50.12,56.08,51.78,73.77,51.52,55.9,58.64,"8/7/2020 9:11:43 AM"
"894",159622,"10/1/2009 12:00:00 AM","Hogs",47.06,NA,55.94,50.05,45.71,170.03,47.7,46.79,46.44,47.46,43.75,"8/7/2020 9:11:43 AM"
"895",159623,"11/1/2009 12:00:00 AM","Slaughter, calves",88.37,NA,80.38,84.56,74.59,83.22,75.6,76.96,74.97,109.96,86.81,"8/7/2020 9:11:43 AM"
"896",159624,"11/1/2009 12:00:00 AM","Slaughter, cattle",65.15,NA,45.41,53.89,50.09,55.56,51.19,75.2,51.03,47.07,54.72,"8/7/2020 9:11:43 AM"
"897",159625,"11/1/2009 12:00:00 AM","Hogs",50.06,NA,58.41,52.49,48.99,170.03,51.18,50.04,49.83,50.15,46.45,"8/7/2020 9:11:43 AM"
"898",159626,"12/1/2009 12:00:00 AM","Slaughter, calves",86.57,NA,74.44,83.76,69.66,74.78,67.94,76.86,67.97,105.87,83.41,"8/7/2020 9:11:43 AM"
"899",159627,"12/1/2009 12:00:00 AM","Slaughter, cattle",65.47,NA,43.51,49.66,50.48,55.78,51.35,76.36,51.09,56.84,51.15,"8/7/2020 9:11:43 AM"
"900",159628,"12/1/2009 12:00:00 AM","Hogs",55.54,NA,63.26,58.89,54.22,170.03,57.12,55.56,54.99,57.66,53.8,"8/7/2020 9:11:43 AM"
"901",159629,"1/1/2010 12:00:00 AM","Slaughter, calves",86.3,NA,75.76,81.75,72.4,86.88,78.94,83.83,78.97,111.17,84.41,"8/7/2020 9:11:43 AM"
"902",159630,"1/1/2010 12:00:00 AM","Slaughter, cattle",68.55,NA,45.56,51.83,50.9,60.33,55.68,79.77,55.05,51.28,52.91,"8/7/2020 9:11:43 AM"
"903",159631,"1/1/2010 12:00:00 AM","Hogs",60.04,NA,66.99,62.2,57.86,170.03,56.7,60.9,60.66,61.14,57.85,"8/7/2020 9:11:43 AM"
"904",159632,"2/1/2010 12:00:00 AM","Slaughter, calves",90.6,NA,74.13,85.47,71.21,85.21,77.41,84.93,77.97,108.72,89.28,"8/7/2020 9:11:43 AM"
"905",159633,"2/1/2010 12:00:00 AM","Slaughter, cattle",71.51,NA,49.35,57.75,55.99,64.17,59.44,80.94,58.98,57.83,55.71,"8/7/2020 9:11:43 AM"
"906",159634,"2/1/2010 12:00:00 AM","Hogs",60.04,NA,67.49,62.4,59.98,170.03,58.75,62.13,62.84,63.05,58.26,"8/7/2020 9:11:43 AM"
